"","GSM3618686","GSM3618687","GSM3618688","GSM3618689","GSM3618690","GSM3618691","GSM3618692","GSM3618693"
"16800_at",-3.40547838610414,-3.11171803844699,-3.3533634128679,-2.84804359753864,-3.33840514710681,-2.78960331484693,-3.34908443812841,-3.22581236765004
"16801_at",-1.03690830748011,-1.08856939909481,-1.19913062726042,-0.952933426624397,-0.887845319082011,-0.938191972937939,-1.1576278590432,-1.06623799891581
"16803_at",1.36595421397827,1.30703893560647,1.32828869380287,1.34671913236202,1.29396316589779,1.34921827035113,1.36295509749735,1.39966214575077
"16814_at",NA,NA,-4.95872704815793,NA,-4.5097607929491,NA,-3.99775250916748,NA
"16815_at",NA,NA,NA,NA,NA,NA,NA,NA
"16816_at",1.64908739352497,1.59306649522375,1.64348037255493,1.62453470922554,1.60354210681976,1.63300073987217,1.65652135905081,1.6269315361776
"16818_at",NA,NA,NA,NA,NA,NA,NA,NA
"16819_at",-0.0918569256425339,-0.00820350743984292,0.447323902364475,-0.0322679054052624,-0.0117578208925643,1.18113681427461,-0.231498736861525,1.28226997749816
"16820_at",NA,NA,NA,NA,NA,NA,NA,NA
"16821_at",NA,NA,NA,NA,NA,NA,NA,NA
"16822_at",-1.06001449422628,-1.1167598990001,-1.37578069925115,-0.615187077833122,-1.00074543975749,-0.604981590094104,-1.07188256582356,-1.25060665780357
"16825_at",0.509616728904052,0.659132628399113,0.684455976427996,0.615343816967133,0.537103286295218,0.599215825361132,0.481510857470879,0.532163857449151
"16826_at",-0.938545290728012,-1.15926995476336,-0.908965649324962,-0.850012058467668,-0.736287939145793,-0.450524632085832,-0.658376764770722,-1.47651892946516
"16828_at",1.29241423857358,1.27788974820669,1.29749192550106,1.2827878531581,1.27995532881055,1.29053568468063,1.32524272693787,1.27314971856613
"16829_at",NA,NA,-6.29620538565632,NA,-7.62746513411809,NA,-10.9634461290378,-4.4857358740053
"16832_at",NA,NA,NA,NA,NA,NA,NA,NA
"16833_at",NA,NA,NA,NA,NA,NA,NA,NA
"16834_at",-0.374346972650346,-0.269873792797238,-0.124150697093202,-0.311350913532212,-0.343370957943099,-0.340040870290551,-0.592286237910285,-0.41405779002875
"16835_at",0.541822558124624,0.37656636628428,0.252940553381342,0.533869341529629,0.540256707987189,0.376781841824802,0.295309356618287,0.35798266460874
"16840_at",NA,NA,NA,NA,NA,NA,NA,NA
"16841_at",1.0632245201675,0.958288441044405,0.885322809049174,1.04766300096421,1.03438836207222,0.901684363927538,0.925043492625227,1.09057259980206
"16842_at",NA,NA,NA,NA,NA,NA,NA,NA
"16846_at",NA,NA,NA,NA,NA,NA,NA,NA
"16847_at",-0.322395726489977,-0.186489643322695,0.10885246876867,0.138250930750087,-1.00160706733812,-0.345680381700201,0.131182268164776,-1.8646932109699
"16848_at",-1.39642370815784,-1.53708867096613,-1.50032672070885,-1.50856256230625,-1.66826389628691,-1.38660716553985,-2.04181664024746,-1.82625480307198
"16852_at",-0.337782366260922,-0.386252811342938,-0.565214941623869,-0.309011582528706,-0.354066746825938,-0.647214273014405,-0.598556704931439,-0.210426665753698
"16854_at",-1.24521186468862,-0.940221058694069,-1.10792538276849,-1.10411185639129,-0.929866991712055,-0.627691755098029,-1.14621821479042,-1.36887128587617
"16855_at",-1.72956914388406,-1.58119456582028,-2.33039337674146,-1.61312265687841,-1.52248699880081,-1.61459890269775,-1.68882360069185,-2.09899257225195
"16858_at",NA,NA,NA,NA,NA,NA,NA,NA
"16859_at",1.44462626534396,1.41072217327859,1.40372965660194,1.43527119662531,1.43186909217312,1.37241809888207,1.45668910118282,1.42703058730608
"16865_at",-0.156181405838135,-0.159612545211842,-0.0843120461728999,-0.068485287099689,-0.0517076022820499,-0.0331789282712889,-0.146589920883497,-0.192698778524429
"16866_at",-3.36966360059418,-3.83458552827488,-3.52916487809562,-5.0941591263924,-3.92756037003649,-5.40279740817462,-3.43375130982753,-3.72751501216237
"16867_at",NA,NA,NA,NA,NA,NA,NA,NA
"16869_at",NA,NA,NA,NA,NA,NA,NA,NA
"16870_at",-1.92837117947514,-2.14880957351491,-2.17913395992932,-1.62385056751791,-1.97406257256052,-2.21456232729526,-1.9899522537241,-2.17908237075226
"16871_at",NA,NA,NA,NA,NA,NA,NA,NA
"16872_at",-3.31289463719407,-3.73839876731166,-2.67473774765952,-4.25671398559095,-3.44031471661999,-5.38341820483978,-4.26168877981021,-4.35607671192387
"16873_at",NA,NA,NA,NA,NA,NA,NA,NA
"16874_at",-3.12482144364266,-3.57353058232147,-3.59856336776406,-2.63595201290891,-3.49129366275129,-4.14171491282856,-3.90504640195789,-3.19756526944259
"16875_at",NA,NA,NA,NA,NA,NA,NA,NA
"16876_at",NA,NA,NA,NA,NA,NA,NA,NA
"16878_at",NA,NA,NA,NA,NA,NA,NA,NA
"16880_at",0.86389936871281,0.982710771633458,0.975616216317957,0.902123581578828,0.877318810850365,0.922361904327684,0.801107994046728,0.965341529010749
"16881_at",-3.15332264058293,-2.92260962669868,-3.16497437807779,-3.45515227722292,-2.86550487564804,-2.64736543682352,-3.47763899439777,-3.45112412896044
"16882_at",-0.451286483345964,-0.380387306994042,-0.352175778824441,-0.434815687006494,-0.381049548613583,-0.479351695414509,-0.49619925456346,-0.703551710783907
"16885_at",-4.67229545693445,-3.09424474032475,-3.51101091893823,-2.97094146681966,-3.58342550493188,-3.54232314412084,-4.52850829911514,-4.87050694458539
"16886_at",-2.43037571960573,-1.89416091774217,-1.64287689171401,-2.46943841733721,-2.17623468373583,-2.18942114154542,-2.73919192761304,-2.26129655530445
"16889_at",1.39377070896614,1.39025202882441,1.37465140530893,1.42841158959006,1.38921152198493,1.35281199301686,1.41187899217788,1.37635465241351
"16890_at",-0.567735021013707,-0.618723494851719,-0.597459147048592,-0.452759110733832,-0.469582910670448,-0.632627335085761,-0.787527683240744,-0.924570772870657
"16891_at",-0.638522142158438,-0.339713545851229,-0.880363930750676,0.147349485289218,-0.475767783544799,-0.940037857561283,-1.25543448627542,-0.72827740551118
"16897_at",-3.59302654938522,-4.09575445716305,-4.96581372495815,-4.23938250765639,-3.69648911231267,-3.36324931168736,-4.06259656930584,-4.96974165478992
"16898_at",1.27463632442015,1.25471943172724,1.25656720988678,1.277070534486,1.27070547439622,1.26908163456086,1.29674309877792,1.22869005330183
"16904_at",NA,NA,NA,NA,NA,NA,NA,NA
"16905_at",-0.995326577582292,-1.04052670705212,-1.16738921332365,-0.97772862223937,-0.884111770705268,-0.779262846499349,-1.05914277983226,-1.05459094398322
"16906_at",-5.23087278253483,NA,NA,-5.47289198871296,NA,NA,NA,NA
"16907_at",-4.22490517467633,-6.03346888718293,-5.73508185687368,-3.72545947865243,-3.23465898833995,-5.28851989481618,-4.15329822730598,-3.24186591339455
"16909_at",-0.943536753023379,-0.935676307985239,-0.75320047710772,-0.650078649132048,-0.865976594816091,-0.831517311463605,-1.27046436318761,-1.04198490565381
"16911_at",-0.292902543349857,-0.10689098948225,-0.172712051542451,-0.411255206306058,-0.617939786182733,-0.355076837680123,-0.649678853928045,-0.161193709208712
"16912_at",-1.57819526768483,-1.2294238589072,-1.04385567901229,-1.0336111159873,-1.12472497330043,-0.978063390120518,-1.42252946728987,-2.02895219552564
"16913_at",-1.00688647435586,-0.777194143373142,-0.84002387547061,-0.922580442408502,-0.836568841528605,-0.764669296498427,-1.36283412498283,-1.19907907658204
"16917_at",-3.94418059207712,-4.54594717710953,-3.24853815729574,-4.18549718072293,-3.46912828486715,-3.01497165010886,-4.84264504289099,-4.55721486623408
"16918_at",-1.9662961828042,-1.8900623228906,-1.27605836550418,-1.41462725129707,-1.01835293553998,-0.717566085590283,-1.12502620022685,-3.82935549759612
"16922_at",1.689020953479,1.69191434179088,1.71232195581411,1.67401415332985,1.66280057089293,1.66346378037201,1.66371729120745,1.66909317558915
"16923_at",-0.503411956581928,-0.355025812777328,-0.346039072060148,-0.386429306208052,-0.351011776682143,-0.2601553027561,-0.543182479539329,-0.558121186907727
"16924_at",NA,NA,NA,NA,NA,NA,NA,NA
"16939_at",-6.52512238182789,NA,NA,NA,-6.82741032430418,NA,NA,-4.80993946365386
"16948_at",NA,NA,NA,NA,NA,NA,NA,NA
"16949_at",-4.63707622284627,-3.7406939843659,-6.35945008503121,-3.41919138726813,-4.12803438190528,-5.94461667153286,-4.79237733610334,-4.59643659965958
"16950_at",-3.1565668352575,-3.18880583564957,-3.80249887286549,-2.98097962835941,-3.42179538939413,-3.18701744231148,-4.01316945279782,-3.53644106916083
"16952_at",-3.61449326099254,-3.3717165443796,-3.71271786710176,-3.69400696089529,-4.17213421168883,-2.82600536251192,-3.55417129048887,-4.95810585733069
"16956_at",-0.869381086424127,-0.757814567449159,-0.847485982334313,-0.589554408534766,-0.711635970637457,-0.475747556214729,-1.0148412519971,-0.958118954905672
"16963_at",-4.53520237295924,-4.38625261901235,-4.656121058778,-4.8893395613361,-10.8558006423182,-4.53635159788683,NA,-5.79415894740513
"16969_at",-0.439276735626018,-0.472493333748129,-0.52950456434173,-0.408659278007678,-0.427648842950972,-0.34058958005207,-0.748482526185819,-0.661091719557553
"16970_at",NA,NA,-5.23902373308635,-5.28536742724816,NA,-4.87518821704639,NA,NA
"16971_at",1.05720931349921,1.06469970044454,1.00040992034269,1.07091453883998,1.06784956277349,1.06998040536008,1.06584026059247,1.10168990293627
"16973_at",0.619743601326789,0.656441986904384,0.722342080276423,0.680845399302673,0.672700746194395,0.693574900839476,0.682468161947187,0.609541037937975
"16974_at",0.488417459731954,0.471501695877356,0.44492925416495,0.569797698179444,0.543250052983546,0.526219570431448,0.516179834862272,0.461426553031758
"16975_at",NA,NA,NA,NA,NA,-6.90930844224011,NA,NA
"16976_at",0.352667386088142,0.399884980921316,0.355674164732739,0.391669297746518,0.34331525942595,0.370461577912772,0.222781705212188,0.438437925105215
"16977_at",NA,NA,NA,NA,NA,NA,NA,NA
"16978_at",-2.96697519107433,-2.46741364171227,-2.5156297443039,-2.48387761732307,-2.69097468043342,-2.42473653974035,-2.61414274127947,-3.24014772188761
"16979_at",NA,NA,NA,NA,NA,NA,NA,NA
"16980_at",-4.74266285536937,NA,NA,NA,-4.69727840189785,NA,NA,-4.54860683899265
"16981_at",-3.91015054688071,-3.83620222802954,-4.37083863063298,-3.74734701826035,-3.72827855751812,-4.59282261291291,-3.54037805470164,-3.63119720317107
"16985_at",-2.02538057805619,-2.00712943293755,-1.93026742093671,-1.81124423758066,-1.79652646852248,-1.87407288997277,-2.16193354147594,-2.44706598004317
"16987_at",-0.531392467814268,-0.420568740499659,-0.520540207175448,-0.425045091415295,-0.524899780973072,-0.503647470202098,-0.905239498056425,-0.565655693328916
"16988_at",NA,NA,NA,NA,NA,NA,NA,NA
"16992_at",NA,NA,NA,NA,NA,NA,NA,NA
"16993_at",0.0825670200326931,0.164531607765993,0.233156667647911,0.191334756367467,0.21267840932057,0.194053111811796,0.166391486608921,0.101734001395294
"16994_at",NA,NA,NA,NA,NA,NA,NA,NA
"16995_at",-7.66934156128456,-5.1873009178545,-5.97101740236433,-5.41579229929832,-5.90770222441295,-4.68045139081175,NA,-5.23549920472777
"16997_at",NA,NA,NA,NA,NA,NA,NA,NA
"16998_at",-3.03256189416456,-2.65069348228393,-2.60307541016394,-2.92301438441085,-2.72881521552062,-2.84948501387021,-2.58345500863781,-2.91231147236498
"17000_at",0.032022022597898,0.0816787777341978,0.120266157848828,0.132851783287602,0.066200923593965,0.180035357118894,-0.0380673836436459,0.196680385522972
"17001_at",NA,NA,NA,NA,NA,NA,NA,NA
"17002_at",NA,NA,NA,NA,NA,NA,NA,NA
"17005_at",NA,NA,NA,NA,NA,NA,NA,NA
"17022_at",-0.730888449689489,-0.550565289139213,-0.546362267135563,-0.642686552695014,-0.597716726748897,-0.683403885014698,-1.26321545810927,-1.12524146557019
"17025_at",1.13612139550164,1.1053984434912,1.00762096407628,1.16202561096965,1.11273508190528,1.03772954741765,1.09288328930934,1.16152142669461
"17035_at",-4.85657598526308,-5.29545729789262,-4.83917078448101,-4.10883120274499,-5.07260096558194,-4.7795697509614,-7.37410079908317,-6.39086233325501
"170439_at",0.765904330218814,0.766449230356626,0.656572357050621,0.827604077117561,0.751646618622357,0.553172225983466,0.852625609087255,0.664068193008631
"170441_at",NA,NA,NA,NA,NA,NA,NA,NA
"170442_at",1.26572459980333,1.26832098214949,1.30207299993638,1.28086670187493,1.27545622624542,1.24787389703997,1.25859577715473,1.23386336853178
"170458_at",NA,NA,NA,NA,NA,NA,-6.08659502116365,-5.66564203219959
"170459_at",-0.419544918457042,-0.640304457299305,-0.796074165605116,-0.386348563105503,-0.57899365855815,-1.09327309762517,-0.881892868134569,-0.688179856615701
"170460_at",1.34731188507974,1.35839892283753,1.35021654713577,1.30810459435663,1.31655183565468,1.30440599343214,1.31017852390034,1.29320324137548
"170461_at",NA,NA,NA,NA,NA,NA,NA,NA
"170472_at",-1.77721674204342,-1.75702294498423,-1.62817788893732,-1.77110761775408,-1.81977962136321,-1.99307550954973,-1.89588439678892,-2.17490354059286
"170483_at",NA,NA,NA,NA,NA,NA,NA,NA
"170484_at",NA,NA,NA,NA,NA,NA,NA,NA
"170571_at",NA,NA,NA,NA,NA,NA,NA,NA
"170574_at",NA,NA,NA,NA,NA,NA,NA,NA
"17057_at",NA,NA,NA,NA,NA,NA,NA,NA
"17059_at",NA,NA,NA,NA,NA,NA,NA,NA
"17060_at",NA,NA,NA,NA,NA,-6.93646692846149,NA,NA
"170625_at",-0.105136980519149,-0.144050655675276,-0.156835781645649,0.000672388762726898,-0.0750254973200631,-0.0481253537210378,-0.192987025646562,-0.284419306108487
"170638_at",NA,NA,NA,NA,NA,NA,NA,NA
"170639_at",NA,NA,NA,NA,NA,NA,NA,NA
"17063_at",NA,NA,NA,-6.88807094809893,NA,NA,NA,NA
"170643_at",-3.52360693061188,-2.5684455254023,-3.31252840461105,-3.19248644626841,-3.39302867793579,-3.82445280394384,-4.41821412284089,-3.68786299131154
"170644_at",-0.66435208639877,-0.676293968834823,-0.740084349663224,-0.48153706706784,-0.548028929278269,-0.523163634167638,-0.488478409444867,-0.700108976740025
"170648_at",NA,NA,NA,NA,NA,NA,NA,NA
"17064_at",-0.784778340149778,-0.572854705129931,-0.36091414409864,-0.550069965860152,-0.716369035592143,-0.352140524094571,-0.485213761463501,-0.748652696533894
"170651_at",NA,NA,NA,NA,NA,NA,NA,NA
"170654_at",-2.58626881175561,-2.65761296277752,-2.68634420007891,-2.42294679652638,-2.75217364762713,-3.12601956735425,-2.70229089117069,-2.61616498834527
"170656_at",NA,NA,NA,NA,NA,NA,NA,NA
"170657_at",NA,NA,NA,NA,NA,NA,NA,NA
"170676_at",-2.78187863965112,-2.47033695465439,-3.46540109772664,-2.24793101378667,-2.62560520673108,-2.01138533639223,-2.03463198953703,-2.42397457714621
"170677_at",NA,NA,NA,NA,NA,NA,NA,NA
"17067_at",-3.27619386053957,-4.59307009090171,-2.08469053715816,-3.53693879476678,-2.73307131745281,-1.9095880882387,-4.91093177125097,-10.4868373226635
"17068_at",-2.8301217195504,-2.48769263838267,-2.0033106373521,-1.96162061697499,-2.89236794900057,-1.88038777976396,-2.27645553659961,-2.56544938497282
"17069_at",0.881233495640952,0.910245108222176,0.781790595927186,0.947570457406633,0.924582798580284,1.01740817435856,0.848272924616847,0.939382093000008
"170706_at",-0.176832278766323,-0.271337216045969,-0.188057458703486,-0.112840664961544,-0.270781133809238,-0.14803424694176,-0.224393250738392,-0.338122106349002
"170707_at",-0.407395609528686,-0.408899370161061,-0.453957879442547,-0.441496251604857,-0.410317919738899,-0.368098275587212,-0.624055362498938,-0.465579492127481
"170711_at",NA,NA,NA,NA,NA,NA,NA,NA
"170716_at",1.02127566259864,1.01584418847411,0.997857020554297,1.05173751498015,1.01962201218517,0.934367142743016,1.00161401214552,1.01266223791285
"170718_at",1.45402818050505,1.44550284316148,1.42909092316266,1.43803452588395,1.42570964541966,1.38886435610257,1.44550830388945,1.43786445714759
"170719_at",0.0318325333790312,0.0545901756978838,0.0809039891441443,0.0821475653962359,0.188606444946561,0.145663519183281,0.0710670814496732,0.0686778635179182
"17071_at",NA,-4.43960821410826,-3.87666825624012,NA,NA,-3.33120118016647,NA,NA
"170720_at",-4.91040626564538,NA,NA,NA,NA,NA,NA,-5.61815618427094
"170721_at",-2.39315728035851,-2.67765424419039,-2.83012261212692,-2.47536157591631,-2.72509025781202,-2.35808021334685,-2.92235488569955,-3.01408029892408
"170722_at",NA,NA,NA,NA,NA,NA,NA,NA
"170725_at",-4.68643497693784,-3.29324770387632,-2.87516180761746,-4.51017871272239,-3.05725893604526,-3.14699042518822,-4.17158702266773,-3.88261360209254
"170728_at",0.274290194575035,0.278544358022956,0.380024540846655,0.398765881109776,0.31682929495078,0.230761005810368,0.288845735781925,0.224716271657977
"170729_at",NA,NA,NA,NA,NA,NA,NA,NA
"170731_at",0.87317094866676,0.924352331003213,1.00039543467878,0.985960758005452,0.918504386331943,0.907701194771754,0.900041842198091,0.861886190915035
"170732_at",-4.93728324660565,-4.82789862029839,-4.16110239471175,-5.96540679879309,-4.92788965426541,-3.82777133769795,NA,-4.60757234524192
"170733_at",NA,NA,NA,NA,NA,NA,NA,NA
"170734_at",NA,NA,NA,NA,NA,NA,NA,NA
"170735_at",NA,NA,NA,NA,NA,NA,NA,NA
"170736_at",-3.31822775827975,-3.84394274207899,-3.0453305959806,-2.33568585832247,-2.80992404546895,-2.61082761109774,-3.50321353322013,-4.19908736404997
"170737_at",-0.46396581312828,-0.488478439805614,-0.440717872732786,-0.411847018307013,-0.334647841486099,-0.230265041904477,-0.296270486220335,-0.366117422497506
"170738_at",NA,NA,NA,NA,NA,NA,NA,NA
"170740_at",NA,NA,NA,NA,NA,NA,NA,NA
"170741_at",-1.96873993213607,-1.9965008178797,-2.52531957672968,-1.79389978158898,-1.92284923803982,-1.57025122024327,-2.27350656133828,-2.15269185296685
"170742_at",-2.5786359700948,-3.41755353613955,-2.686739248762,-2.46093682865754,-2.53734000675424,-2.24963708552409,-2.52437357078725,-2.24176869415573
"170743_at",-2.57659857953374,-2.46023201844527,-2.0825541595448,-2.31129145877863,-2.18042465548607,-1.41283601905124,-2.33979002074901,-2.86334450550855
"170744_at",-3.03789004663777,-2.66015576049765,-2.75537130990722,-2.25841152642541,-1.8856564421897,-1.33179371701252,-2.27345832037926,-3.39162929730695
"170745_at",NA,NA,NA,NA,NA,NA,NA,NA
"170748_at",-1.76887949808486,-1.45188271925584,-1.61172486602866,-1.45465094875419,-1.27534946984785,-1.13105031521927,-1.36889412286896,-1.94223050901921
"170749_at",0.361812277306798,0.397358296889444,0.302997336331036,0.441710883728757,0.410455386719561,0.376642180195177,0.266614548603552,0.247607892235576
"170750_at",0.00919501975294393,0.0474473600007487,0.120780988747645,0.0904102992415401,-0.0122555627753084,0.0611126983499796,-0.00694873013380799,0.0119069601080641
"170752_at",-0.81488772664874,-1.11268324417316,-0.955055521752542,-0.743634155802776,-0.622752431571003,-0.693250901059956,-0.926702713348524,-0.942723245680873
"170753_at",-1.78433494522178,-1.68865103444355,-1.67534801536453,-1.40195901249396,-1.91137112865839,-1.96098567618093,-1.66981477792614,-2.23633326232753
"170755_at",-0.204853747362948,-0.0602657942878283,-0.123140443954527,-0.015559617094927,-0.116833576745184,-0.0887404669298671,-0.191843073426111,-0.0840490708082676
"170756_at",0.551206694277648,0.390656664471931,0.622778833753896,0.466113911147906,0.562156077575559,0.677634404629603,0.483292445010632,0.412622006737532
"170757_at",0.238280917986891,0.123497128378059,0.147910283384216,0.246212941411307,0.202442463308699,0.25372158729249,0.195233256744259,0.137971566948939
"170758_at",-2.66264001494778,-3.54030393179565,-3.38086090254619,-2.95399738330877,-3.97307808958347,-3.03007174555818,-4.35777241043317,-3.59127805372523
"170759_at",0.0171007659163734,0.162411732641029,0.0290040478808185,0.13066872347377,0.0876285576760464,0.0531029333448422,0.0164316845694623,-0.0340291301046332
"17075_at",NA,-4.27786671861024,-7.42207188949716,-7.37652127438363,-7.83163926092032,-4.51618524200418,NA,NA
"170760_at",-0.0740182310272791,-0.0731400215079208,0.0122703054740775,0.0454588976350757,0.0338149046255804,0.0265848363831466,0.000894825262676594,-0.0498292439813395
"170761_at",NA,NA,NA,NA,NA,NA,NA,NA
"170762_at",-0.397436001575375,-0.2820247331241,-0.333162673978972,-0.2895215879588,-0.279765219971198,-0.365946224725766,-0.26624295852845,-0.369188524780242
