"","GSM4308223","GSM4308224","GSM4308225","GSM4308226","GSM4308227","GSM4308228","GSM4308229","GSM4308230","GSM4308231","GSM4308232","GSM4308233","GSM4308234","GSM4308235","GSM4308236","GSM4308237","GSM4308238","GSM4308239","GSM4308240","GSM4308241","GSM4308242","GSM4308243","GSM4308244","GSM4308245","GSM4308246","GSM4308247","GSM4308248","GSM4308249","GSM4308250","GSM4308251","GSM4308252","GSM4308253","GSM4308254","GSM4308255","GSM4308256"
"ebv-miR-BART3-5p",8.61252316726629,8.84299862472476,7.23888237384058,7.13011335809323,7.84263633957138,6.77906794371908,7.00868296219293,6.84389593342005,6.84411695566003,6.99300629272226,6.95327222428703,7.04217262683371,6.97484934053266,8.00079213765847,7.03087897342628,8.33036523303557,8.81737639229329,6.97798392428366,6.91307609627926,6.9045984973964,6.92891744841381,6.99252486480012,8.38343430182278,8.43287842038556,8.53272137473106,8.46346143279448,8.71424551766612,8.40773258136798,8.64271059586827,8.27750547356702,8.77734672408438,8.7797462720694,8.61453464908033,8.6431465699963
"ebv-miR-BART4",8.53903353940645,8.68835977493115,7.01593795198988,6.93400807194608,7.92678995541675,6.89083090620812,6.93590168226759,7.02922095811425,6.88245230757831,7.01548195843135,6.89976897633227,7.70589429480598,8.14991119133606,8.15789965202065,6.89928682588001,8.1757700858618,8.716098190706,6.94567558540473,6.87146912987738,6.88339476657979,6.90957991597333,7.47952807344331,8.40912146645822,8.43539773770922,8.31143863015077,8.42308186508457,8.68126547303878,8.28062788521831,8.70211864823678,8.29591262290449,8.65603365574992,8.74955538503041,8.60520613941723,8.55275784646342
"ebv-miR-BART5",8.52206752249907,8.78006759512168,6.95770105653688,6.96920691081956,12.3601702850232,6.95683844261366,6.96361861744397,7.1201715092511,6.90406977539646,7.38419317094612,7.06459727556168,7.0633131015215,7.1524744846556,8.18433286691939,7.08327826678741,8.35149140932002,8.67181737252009,6.96508469651239,7.0118847061273,7.00450139223494,7.03639123699068,7.53685408860916,8.33859734240608,8.39883944096498,8.53336049389643,8.45496670701609,8.67898527582046,8.42866919880404,8.68099518909188,8.23219593075473,8.69095549131958,8.73465306276236,8.58273023284256,8.55949678431488
"ebv-miR-BART6-3p",8.61669953781084,8.88911787485249,6.99726530603491,7.06592337866371,7.73267622307331,6.87478959013829,6.94855529536021,6.9959434851952,6.8620558234208,6.98000358650928,6.98356369722332,7.08998640997067,7.0456078769665,8.03908793380015,7.12977344988999,8.44587441115681,8.78074479767779,6.93690996442012,6.98708661363806,7.00232334685961,6.93055521538256,6.74102467189956,8.38780883315217,8.45810881516856,8.58167135857814,8.47921196465426,8.78664209878034,8.39585712589971,8.66183473579885,8.28390742304919,8.78641830090351,8.7750403324564,8.66539134972278,8.68922157165229
"ebv-miR-BART6-5p",8.56012033155816,8.64664042755927,6.89601022155299,7.00199810085639,12.3205441911197,6.85666082280291,7.03308927088132,7.01019463206258,6.87736635175899,6.91811785103177,6.9697468263098,6.99084710792279,7.57187093585556,8.08045407720771,6.90845747303698,8.30210561062203,8.63991116139383,6.9297980975783,6.84920991339103,6.93853868836825,6.87641994508429,8.09803208296053,8.30638711378444,8.38848834526125,8.5009840511932,8.48678555688511,8.68033103857722,8.33347472093018,8.62762361694892,8.24645416837917,8.6382411279602,8.73845609724127,8.60997024837168,8.57242511250982
"ebv-miR-BART7",8.58708178022738,8.63736064221741,7.01620880413115,7.00035274089539,7.93458431798172,6.87207151523187,6.96248308682899,6.95365054267335,6.84215419899029,6.99452994404247,7.05985168109658,7.47398655069235,7.49112435131042,8.23686281158522,6.95980840095801,8.31698878811429,8.76440520979104,6.90050095691282,6.93902788782307,7.31425694418722,6.86504283871564,7.46875110037238,8.35628513176653,8.46029083190578,8.49775365851235,8.53100397091834,8.77102522336558,8.38451396139862,8.71125053636552,8.34365121213632,8.69437181782448,8.75380975382402,8.67321083113365,8.61470984411521
"ebv-miR-BART8-3p",8.70878283186854,8.63757221066763,7.01021030034376,6.96968812460777,7.93178586668988,6.91555794761415,7.00868296219293,7.04165915163721,6.86218479791422,6.91905518640684,6.97960353828614,7.05961485629722,7.62913218339439,8.1452953349336,7.01628570349538,8.38496631445857,8.76978760457688,7.02271512779401,6.92009555930145,6.95123808164632,6.877744249949,8.01175167480719,8.43987866142776,8.44759985827995,8.5977616979967,8.56871010941403,8.75686917829849,8.40147943848786,8.71091420140397,8.3243592406784,8.75638385595307,8.67771964164101,8.71712802619924,8.66820955983262
"ebv-miR-BART8-5p",8.57662379113032,8.66684249784085,6.98150106767346,6.98178302787749,7.84824359633343,6.82535697755306,7.02719276412713,6.95190246420318,6.83071294009363,6.89501051388624,6.92109708810679,7.02095772206264,7.45382620129204,8.17952647635704,6.91114987041642,8.30370952476513,8.65694749974013,6.99357020863158,6.85681517485717,6.96665886978746,6.87661148603599,7.68134805946305,8.3295205519714,8.42244705073593,8.45750523689827,8.44145277019577,8.66578713299671,8.35892586915471,8.69366710889256,8.27328555482478,8.66066126899306,8.70563238736142,8.59293162829221,8.5130291704163
"ebv-miR-BART9",8.68792431066066,8.57400232696702,6.94982671075911,6.95243258516024,7.93691408562292,6.84803572855541,6.94854945523912,7.63639841142691,6.83035674741922,6.87169212801008,7.02078108599945,8.21739989332028,7.76476811096694,8.21358301284247,6.91259478086764,8.30906110714558,8.70719207350941,6.87427442292025,6.91070268538136,7.06096175212587,6.82943480149851,7.13955135239879,8.36984377200349,8.46716656167444,8.50689346708941,8.52132011745502,8.67663941796587,8.35141013465799,8.68548362914812,8.30235789643399,8.64896114046989,8.72419901793686,8.61861859064217,8.53764318547232
"ebv-miR-BHRF1-1",8.6098890120706,8.88146701822998,6.99856786542356,7.02945951174408,7.84588203438406,6.82442801109441,6.9832045462897,7.00667727625956,6.84355931177701,6.9750626531327,6.989234396519,6.93055521538256,6.98597737893722,8.03392345281616,7.12631316294904,8.4263939204525,8.68288822049151,6.93962740128728,6.84062562233936,6.88206952523091,6.93810932621924,7.23794988429154,8.27837697317048,8.3967344894747,8.552298290687,8.49971954610163,8.74162270816232,8.50542731326476,8.64797245238103,8.24126817732937,8.72341316521516,8.73418866585708,8.58977696725357,8.56839470967055
"ebv-miR-BHRF1-2",8.52814893432538,8.60533690829438,7.07228055155781,6.94159816168313,7.9915218460757,6.83900721538131,6.94917538168546,6.91222350755167,6.85261315052116,6.95437779931473,6.85420764591213,6.94836723158468,7.02618368448912,8.25446649402316,6.89538624286633,8.14505021519227,8.62454618340368,6.89026427702111,6.84568574239028,6.9502502670205,6.81077212007646,6.71724869139685,8.31021604277601,8.42079564595205,8.36887003595449,8.46397141685603,8.6702207196057,8.31061278165953,8.70119832076391,8.21976435632914,8.64047451979631,8.70306642909744,8.55710485000333,8.56036226106945
"ebv-miR-BHRF1-2*",8.49889666413674,8.80959772792406,7.00158384061818,7.00537303801938,13.4617723051171,6.86781864529498,6.99478900842547,7.10643207781693,6.83786000708379,6.97339660011742,6.91032132966733,6.99071779432967,7.39647120797993,8.05103923409948,7.20479706727362,8.49971715468299,8.62117971406591,6.94102412382938,6.90485496014037,6.88903297627659,6.90889334871241,8.14622600293038,8.23406200347046,8.31253403495363,8.47728592402045,8.43356875043887,8.64047451979631,8.36757069804277,8.63509448014685,8.27934267684288,8.68315674612695,8.68180588906968,8.55535603863583,8.55056364766933
"ebv-miR-BHRF1-3",8.58185812018973,8.90651484484695,6.9305493019394,7.00170655509868,7.85145172816825,6.85414903761267,6.98150106767346,7.06293873996247,6.81766162655017,6.93248052595859,6.90207357931074,6.94126949720087,7.0300976696518,8.09622336858742,7.12944376543656,8.45108250014191,8.66692058972587,6.98692056713493,7.01089282455769,6.8665062122262,6.94995974182241,7.63938412452683,8.33168685669771,8.37717625241495,8.58314145220932,8.47746929381391,8.66172252622606,8.41505933678265,8.67556508870573,8.33697421622607,8.70374372643406,8.7137466711464,8.54409198553501,8.61572857174424
"hcmv-miR-UL112",8.59865365296002,8.72234169596186,6.99217587072539,7.0206599833723,8.04413779963007,6.85442335382487,7.12726079678407,6.94641856987752,6.91230974729245,6.94925243594326,6.95894820614929,13.9383455279741,7.49502993709819,8.3073433635965,7.00511362118875,8.246920597608,8.80152568680351,6.98971692354107,6.92800545744897,6.91996331983588,6.9677357961842,7.72289152942952,8.43866004992149,8.53363381492037,7.2126461793801,8.47423646636935,8.75959761814534,8.31949826459057,8.84421552568393,8.35045569828308,8.71757258640872,8.83693811274885,8.7412596683633,8.6156443488884
"hcmv-miR-UL148D",8.61850407003209,8.94251450533924,6.95457787603156,7.02117210030593,7.92069644093339,6.89500202855362,7.02054775993681,7.01069481389741,6.95884267524324,7.01946285376628,6.99048636212497,7.06890185550802,6.98228060455828,8.07061097494606,7.00829975423391,8.47219124116513,8.74218175234391,6.97145503528452,7.03342300153745,6.93130957193029,6.97674282037875,6.89910068961613,8.3638316353368,8.43019911688647,8.58382367480393,8.54020477357777,8.75771068374923,8.48560554282987,8.74173022052197,8.33418969373832,8.8331370861709,8.81101658452283,8.65179186939803,8.68661012582298
"hcmv-miR-UL22A",8.55110760637801,8.70905726809631,6.96315849991205,7.01300101498921,12.3564140040632,6.81543453379523,6.95492329203032,6.89652131949549,6.85244336646874,6.8955631652061,7.09735269798226,6.95770105653688,7.4038573613794,8.20569942841333,7.01866421513775,8.32227475088816,8.67165180766028,6.95528722681674,6.86351975048619,7.20810264390437,6.89562617340264,7.8793853632189,8.34373203690556,8.37610888883221,8.45718221264916,8.51539195165537,8.67275167945279,8.35510614786287,8.68457892285968,8.27417125699114,8.67878673554233,8.72077882014047,8.61631909697686,8.60019019967411
"hcmv-miR-UL22A*",8.53841982239843,8.70402085251908,7.00439577050743,6.90784486315853,7.84568636956378,6.87623329097543,6.97024511906822,6.93785282430001,6.78809447076323,6.92407018558534,6.85451062531888,7.57777775186336,6.98290575580165,8.31132009680246,6.87968248891568,8.27977120685985,8.62525916347269,6.90538700501813,6.9220265419813,6.86163409555699,6.83644554254497,6.60533253717496,8.3657257770234,8.44721426161342,8.45487050010174,8.44439043985472,8.6142497276894,8.31129784232938,8.68176548785048,8.23074100262691,8.60864219966555,8.68140850270073,8.60191820685537,8.53213575381062
"hcmv-miR-UL36",8.55056364766933,8.59318007235256,6.94062133926337,6.95510468953373,7.9024444586626,6.8008998999203,6.91659009695424,6.93219230658946,6.85137051851899,6.91382409128764,6.98543553489227,7.87602204798692,7.51779219896452,8.26888956197062,6.89481776330794,8.25433798880244,8.64173639620639,6.87670847463948,6.86428149559606,7.09083438065491,6.85437098839432,6.85890849907464,8.29392450353009,8.4254257345907,8.47141306711136,8.43131498365376,8.70122258391677,8.22728765985565,8.6397440641658,8.20357754331849,8.67530573312746,8.69282295591408,8.62251677566719,8.57009667012463
"hcmv-miR-UL70-3p",8.62147059654743,8.76011846356634,7.00016567499542,6.97764284160139,7.81545694984001,6.839503635904,7.02986032554584,7.24324921115398,6.91610875807223,7.05611635420464,6.98556646123725,7.09202556720982,7.04080368376613,8.07859542560523,7.26723239571531,8.29913748490556,8.71896775952674,6.99078018391377,7.01175167480719,6.96704637914985,6.94664782325985,7.08403130189255,8.38848102649373,8.41056540576583,8.5703301010308,8.52465414880169,8.73610659680748,8.39918562325833,8.6523760657236,8.27244176751871,8.77953683200683,8.72467891800289,8.65301306854398,8.64654431013218
"hcmv-miR-UL70-5p",8.5787266696314,8.68584381142608,7.04733989112099,6.89500687732123,12.3138812678057,6.86713662570419,7.01194842266691,7.00305347648231,6.8477501745872,6.93976255128121,7.0389189892923,6.96578428466209,7.47484646827368,8.140829770773,6.88760203372264,8.30660402258179,8.63339887723278,6.97339889628003,6.90114566182833,7.0662883547565,6.84450993998472,8.05978139468784,8.70033151195524,8.38836435171553,8.48080635434384,8.45314220579725,8.65514750390908,8.28789564788648,8.63524288669216,8.25230163823018,8.69082946466272,8.67552274812242,8.60206078366835,8.55811224204286
"hcmv-miR-US25-1",8.63634982984265,8.59808116762339,6.9706454698351,7.25856603388993,7.99026680755823,6.89349084371886,7.05477360595102,6.92462131900308,6.86824350898292,6.91076383682461,6.89873439034952,7.76629236010074,7.46873399713606,8.24263632465169,7.00105683777496,8.33187133968774,8.70690657948224,7.01243123550538,6.88402273071368,6.80929738773192,6.97180907736705,7.3777606021445,8.45896881637394,8.50685063446965,8.52461928351891,8.5339989408443,8.74009712427817,8.32605505692729,8.71373017740671,8.34830679034829,8.7583844677007,8.7722046972508,8.72769722787285,8.67253742936423
"hcmv-miR-US25-2-3p",8.5773109905395,8.58108305211095,7.03062630988227,6.99670170320152,8.01269325029364,6.92369947745507,6.93534894834329,6.97392921194034,6.84274380918566,7.01282451912798,6.9785320057101,8.24243006574901,7.52527648943824,8.21376136521852,6.94773861697609,8.24266109279076,8.71976082742669,6.93758686131211,6.87055213445776,6.99470756088212,6.98441845880114,7.1003343448181,8.37924492243962,8.45003297956867,8.4740226613149,8.48297046500247,8.77308908250125,8.31108163815255,8.72905408984987,8.30933446479846,8.68876154463832,8.73338620429716,8.71069521449641,8.67818918976132
"hcmv-miR-US25-2-5p",8.54633424599968,8.84852373217497,6.95156681441503,7.01349687513917,7.80100276105669,6.81624513269104,7.32895581043278,6.88722061546838,6.81367987840803,6.97163206718617,6.97531033141669,7.02565894975269,7.01740752224181,7.99809111163303,7.02288819914458,8.44300941058187,8.71947028042634,6.89033481381084,6.87114750833384,6.8923910259134,6.86582480872628,7.13121390508627,8.35328667631214,8.37313703580213,8.53718772109847,8.50964715490411,8.78739262999501,8.37704347181708,8.65458161319749,8.30459043896001,8.78912604642523,8.77530179250279,8.60003479681938,8.70598895677458
"hcmv-miR-US33",8.59183385278756,8.81432354259674,7.00432834834013,7.04074670758251,12.5022816157574,6.92837032301897,7.02623017076854,6.96452108510551,6.89293496997275,7.02271512779401,6.93435726795381,7.01414882818668,7.32650049653251,8.15892520380696,7.01470677316117,8.42326595103501,8.72291782056285,6.98370619265935,6.96876009021702,7.03691537927941,6.98868468677217,7.8737326226735,8.31148631323363,8.45354515213998,8.50314238257822,8.50694066081831,8.67008507665661,8.41564121971464,8.72131626037364,8.2556187498396,8.72741848630651,8.72541943126336,8.64722239519128,8.61420002633428
"hcmv-miR-US4",8.6189591623256,8.63132149990563,6.91488378489654,6.97727992349992,13.1131723973439,6.88508622529017,7.00640126222866,7.01728056767068,6.84187125140278,6.88436103387377,6.93216986086133,7.1047989611091,7.54773822827182,8.13839571044976,6.98816772310298,8.3470410736726,8.68402025248148,7.06810647585877,6.92685220736134,6.93745268438455,6.92018728586463,8.4257483955645,8.3720705975294,8.45829627924759,8.5339989408443,8.51769969818871,8.75269440905703,8.31047100434602,8.6499469965445,8.27431711261704,8.76625293158,8.77562410686367,8.72797625583939,8.67247979560958
"hcmv-miR-US5-1",8.60520613941723,8.74855985136464,7.05577590466342,6.97921595722292,11.566763791327,7.04092858521844,6.9502502670205,7.14223268120646,6.79420919523096,6.93127529155197,7.02034884744992,7.02513956227851,7.48620673434861,8.06785433497272,8.45121111183233,8.30987966089955,8.68583330154383,7.05912594425911,6.93019090203546,6.96613395156208,6.95201316488949,8.26283667919492,8.40056994927103,8.45364185897827,8.49699634255957,8.53138146051631,8.71740430717664,8.42352018638353,8.69897581934439,8.31150765657918,8.74016156595124,8.68752370737822,8.6174674652942,8.59268687840173
"hcmv-miR-US5-2",8.53339475919979,8.92586534609337,6.91241394676837,7.00877930841435,7.98807283162795,6.80694653003872,7.01608954628522,6.99164541937613,6.80650966739919,6.95401479862511,6.90199878883327,6.95837175097521,6.96926102659992,7.97604623540884,6.97454307859226,8.47173861030234,8.63543662678616,6.87817233317387,6.92545118520193,7.04780555400759,6.92319197566938,6.85453306570693,8.27386831480542,8.34225115949325,8.48577015095598,8.46685303322455,8.68121135000922,8.35889950327056,8.68126617592191,8.23524119795667,8.7138092081965,8.77663864707358,8.58416165788024,8.59842476052772
"hsa-let-7a",8.61010206299966,8.62753388447279,7.06386637456768,7.06745587329012,8.08522333542781,6.90947791178472,7.15987133677839,6.99623845788653,6.89827729252595,7.02088773677538,7.02606192761044,8.09219633617092,7.50113098698473,8.25115667272155,7.03737563233346,8.317269241648,8.80433918028213,6.98372899062307,6.88733761070237,7.00842862207058,6.94233386391975,7.15037181342766,8.46096776257042,8.49000245497367,8.56030034932262,8.54067284617159,8.74103883345897,8.33708129178546,8.74929323969845,8.33496507663782,8.77021920675438,8.80262395740224,8.75592740392272,8.70945124793358
"hsa-let-7b",8.5160581024829,8.54502314368193,6.96454072281145,7.10351547395589,7.92599941855622,6.88076142880792,6.93492688947859,6.98963064820459,6.86801380171134,6.9502526003194,7.02852053114019,8.16418841635106,7.85336008783687,8.20388337720984,6.99506046703272,8.17522816746436,8.66678889596425,6.95105386529196,6.83786631291913,6.87968248891568,6.92691742080331,6.91388630700055,8.30734564070992,8.40191157565502,8.3798448930017,8.43762225513412,8.69442301163511,8.22407839072406,8.79735771740599,8.29352636675181,8.6401867210374,8.69035318697317,8.57597558191305,8.55876355177558
"hsa-let-7c",8.59764513726799,8.84401932074906,6.99426404357313,6.95419631038687,7.81299166073007,6.84274380918566,7.03545455906262,7.08279411718514,6.93164642197288,6.97528740002844,7.00738277941606,6.96062522707026,7.03708895256892,8.02134313574593,6.98109115679156,8.34374935590987,8.75244688355247,6.95954181859932,6.95824529438935,6.89727794484051,6.90841664047042,7.1435423991429,8.32141900423119,8.42206476617281,8.59723803183661,8.47870653178207,8.72568595028032,8.42692010941953,8.65076671282007,8.23637685372361,8.77410738357144,8.77590224676495,8.58072965159896,8.63060859828954
"hsa-let-7d",8.59991284218713,8.91545935305525,7.04240576525741,6.92818790176854,7.82172233096938,6.78889186974005,6.88864950111136,7.03342300153745,6.82387543778735,6.97586974437135,6.8221730989552,6.96046189884132,7.03410013836711,8.00492267856905,6.98428059152291,8.40685550676489,8.68383012194934,6.93163342220229,6.93467335901709,6.86098637922577,6.89132318221295,6.78272962320938,8.30951318813788,8.36314566499299,8.47971519984442,8.44701873754016,8.70511119523586,8.39432892292489,8.65709510488839,8.25333033796986,8.71709648704076,8.71960957233256,8.57891381280719,8.57131502915573
"hsa-let-7e",8.56534012720845,8.62479545586024,7.02444712404065,6.99452994404247,7.86027504529854,6.88913643624116,6.98610029002274,6.97871045910636,6.8653472635012,6.9534806026865,7.03342300153745,7.0740183332462,7.42832834511864,8.25304095729798,6.98395809015677,8.25392121297287,8.64252396733671,6.9740565964043,6.89519717857846,6.99417124974674,6.95313833401494,6.75303619203561,8.40493547073188,8.41650959309053,8.42377269648631,8.43746829012006,8.68773889240166,8.262962081418,8.63991622464409,8.21648493714594,8.66394727696864,8.67872195762535,8.55983286809053,8.52936964340801
"hsa-let-7f",8.60860782779742,8.62680998431347,6.98850973519119,7.25812408932473,7.87802760864593,6.79399599399796,6.97960353828614,6.97246980013857,6.79321572088464,6.89958531896908,6.95490119718645,7.58719169509073,6.99099001998921,8.23400594139268,6.939532201083,8.20983397245547,8.69450519653875,7.0063485218318,6.92229182035908,6.95679895668532,6.94968549770069,6.75837647211015,8.3118745311112,8.43822796877032,8.51828451819082,8.5138842905702,8.67883496503721,8.33126675643914,8.67926015971679,8.2556187498396,8.70617238984364,8.70049069708919,8.58340099055409,8.60537839622612
"hsa-let-7g",8.63712657658567,8.62440837061157,7.02150082578279,7.14684153376223,7.91326343062876,6.92998623113014,7.01019463206258,7.00691958651096,6.92270451080949,7.00494402046921,7.10883700684533,7.60165492253176,7.58167135857814,8.27714230956234,7.01454387553201,8.640997906052,8.71053749578755,6.98254073688859,6.99982866979096,7.09694807493933,7.03548645129215,7.31407200804007,8.36263951993574,8.46397141685603,8.55628608917786,8.50015710898905,8.75056530544299,8.35961253072424,8.14831794055667,8.29709280579698,8.72020218263192,8.74437506152342,8.67430633719741,8.58815243707899
"hsa-let-7i",8.59558832146955,8.7911120839525,6.97894150058401,6.97692264049102,13.5360516856864,6.77606186497528,6.98597737893722,7.0386490758471,6.88320779060097,6.94700332787948,7.08833243936366,6.97351829170009,7.01087268912169,8.09589172697733,8.0127692200963,8.43879185257826,8.69617713004266,6.95310573276324,6.94013033019716,6.85434106443776,6.86046625851717,7.38880000419804,8.31153535704617,8.4277255823634,8.57766485176485,8.50332090513363,8.73551574634992,7.76180185400652,8.69214609179608,8.3061327968154,8.72914282477261,8.75900399121364,8.64137442429451,8.63232420610562
"hsa-miR-1",8.68912440491326,8.75660535664363,7.01843611041639,6.96064607615162,8.15826531885227,6.94338924050774,6.99583271358971,7.10514270820841,6.87433713807175,6.94251450533924,7.04474709927836,9.16557081576416,7.58408534604181,8.30311768658883,6.93161924050077,8.32473411119904,8.78890263356874,6.9869364902308,6.94347598157669,7.00755321491874,6.9574654272205,8.15293885102328,8.46443220893158,8.53471063181464,8.35608525238392,8.55074678538324,8.78621865043383,8.30508451956157,8.81086367863039,8.37253513918173,8.75731433048416,8.82542376373383,8.79935869273367,8.7435593985817
"hsa-miR-100",8.6504910126784,8.72811779085978,6.88344486713723,7.02974771142845,12.7843810839349,6.92023136019071,6.99669266569127,6.96897660820309,6.89647046004055,6.92344158902127,7.04210037911249,6.97364915609818,7.52955236790801,8.17075981980313,6.99470756088212,8.3682043587847,8.72666367379785,6.94270685185521,6.90725483012367,6.95510468953373,6.8856963733394,8.07341913144888,8.37234707660813,8.49049512183132,8.56866869338051,8.60142279142021,8.72342818334752,8.40314115711531,8.7373835770408,8.33163670190356,8.74302176458046,8.75243283353395,8.66555798984641,8.65440510724373
"hsa-miR-101",8.54866896312059,8.60715680999022,6.94429038991677,6.96436281854096,7.91959691746197,7.29655376737153,6.9479174144308,7.11358382548578,6.87388331399607,7.02645925983621,7.06221455477576,7.85506342992273,7.58268394921694,8.19975134740165,6.95982114931489,8.25424112987632,8.65568205061927,7.06347705639736,6.91923638202927,7.00902574621364,6.89126970850788,6.89501293825782,8.34318571544788,8.46463845557169,8.51462451157185,8.46007208223492,8.68994068166533,8.24906034348819,8.67220786051871,8.32243700596166,8.71301045440367,8.68888600411016,8.6696851567702,8.58313806661807
"hsa-miR-103",8.58907133062099,8.54057405210111,6.97226184873329,6.93073733756289,7.93895557671715,6.85364016762542,6.92481250360578,6.93915956703138,6.83355552519594,6.94771758052453,6.95754203998887,7.75280544724083,7.61225443816316,8.13178135214951,6.91239837720998,8.374184424682,8.62588268647347,6.97745853182945,6.90013501304569,6.99008240129261,6.88395921369431,8.01520260512764,8.33786181092552,8.40932346735084,8.53356568418257,8.45663163235947,8.68982889022859,8.32374474638863,8.56909609526214,8.25992447175242,8.74850752409443,8.71604364345445,8.67485113088109,8.68182415707561
"hsa-miR-105",8.60266880469237,8.75356175109513,7.0205766499724,7.00250225716935,12.3051982071456,6.86294724802092,6.9677357961842,7.01483618556373,6.91886323727459,6.93408712033514,6.94818965819029,7.02765060036025,10.9624940763873,8.1237106799686,7.02639728763916,8.27844945822048,8.68584381142608,6.96937500851797,6.93237422223776,6.87491005616935,6.87977437107285,8.35796452123006,8.33449676839042,8.38356951945678,8.4646556074296,8.47996695366062,8.63627369123303,8.36257026723561,8.67258869672019,8.22003532941134,8.68726649292523,8.72419901793686,8.60808142937431,8.5115581732733
"hsa-miR-106a",8.55452592424498,8.91964249941063,7.03970211074487,7.03200163242572,7.86561451035915,6.84915235304398,6.96913091502031,7.05678400916453,6.87585622513553,7.0337841807302,6.95894820614929,6.97201479567784,6.94341620112829,7.99002054898943,6.98782335660082,8.40919191535958,8.72424745859106,6.94288627396133,6.92369947745507,6.8865355154546,6.92531587479002,6.99770903068506,8.30522956372935,8.39673662977777,8.49641680924732,8.38708935561214,8.72299737393111,8.3775107532742,8.67487125217792,8.23759622141805,8.76210526720824,8.72728232921219,8.60488120338554,8.60386961700569
"hsa-miR-106b",8.62433854531299,8.99279674972467,6.98210259225052,7.01432069823505,7.79948432941182,6.90306840630887,6.98235933376575,7.13973449142129,6.91107435023236,6.99398790781286,6.9663093301045,6.98273010197773,7.00052062878975,8.07103646331767,7.20344197700061,8.37831133137351,8.66699690271151,6.96035300308197,6.94562642963098,6.90215319072006,6.88382606317468,7.46488632093599,8.29882004155706,8.36084708417966,8.54109661534952,8.46618171462864,8.70845454308804,8.40846264518198,8.70246569762596,8.27648224233997,8.73531027944058,8.73013043973954,8.587907249932,8.60744979354512
"hsa-miR-107",8.55496022110968,8.6626260107475,6.95012776352845,6.92672295746578,7.9291151678032,6.88301345655091,6.96072599483906,6.91829558607682,6.81914955789987,6.93216986086133,6.8663133248373,7.50754729984762,6.9708617050716,8.26686101556204,6.91886323727459,8.25419293423171,8.6345841934937,6.93926302083561,6.98637566388534,7.01397470518158,6.85529956934462,6.57159718047141,8.3377316050796,8.39560096700308,8.48215168873337,8.51000217627669,8.64812241703576,8.34837673110742,8.67771964164101,8.29321182537983,8.65859031900787,8.67253424719243,8.5825906248711,8.57550937158203
"hsa-miR-10a",8.60774123834773,8.66517422678398,7.05473996697031,6.94489474693059,12.9170835489166,6.98262515572166,7.07607803108035,6.99872693636619,6.88167196001592,6.93295289219471,7.0749773947948,6.96915394447313,7.57265627240349,8.1403262091667,6.98402988998542,8.28949836880842,8.67579158972137,6.93824344209298,6.92661029902944,6.94957228386143,6.89616405443569,8.10521920175671,8.3434211476215,8.4266706652684,8.5735869792786,8.53776430780075,8.69814379903964,8.34865911563861,8.65259691566071,8.25251784429389,8.71660514133536,8.75069358911071,8.6300395526561,8.58496250072116
"hsa-miR-10b",8.73189429704595,8.65160354208107,7.00738277941606,6.97780881472411,7.93599358763066,6.8525295094042,7.04220656012069,7.0035179121086,6.93295289219471,7.05118718474634,7.19444957197138,7.56912040587421,7.5025414461442,8.21454352257633,6.98109115679156,8.30385105501973,8.72334114427155,6.94091375090657,6.94088909197197,6.93972847117216,6.89841274401713,7.34758593740297,8.41267230309364,8.46506433304353,8.53847065211661,8.50835179337837,8.76436141663956,8.37601205347597,8.70871800765044,8.27395081459576,8.6754144211404,8.72879839395817,8.62284032604872,8.60944250001114
"hsa-miR-122a",8.60858269516049,8.90232476249517,7.20567499486409,7.02839344564005,7.77640802770738,6.93957921431469,6.9816768711918,6.87316477479245,6.86498466894702,7.03032283447564,6.98103177285548,7.05269737134307,7.03393170963228,8.07831788910378,7.2132218668078,8.35245752028582,8.65798470469366,6.98651901955405,6.96489646555176,6.88599159234964,6.91715841946827,7.55617111128769,8.39680554583941,8.38507506522785,8.5330053328223,8.51127352040835,8.66383594301736,8.40617268528583,8.67174096033039,8.29304073022499,8.79593834074186,8.74625195855811,8.61530336157999,8.60021250493018
"hsa-miR-124a",8.62622227807816,8.73739507014081,7.02102214996065,7.02253870678056,12.8115332447698,6.8498641880736,6.99897509713619,7.02636519384798,6.90105030229116,7.05670382018836,6.98483425963819,6.90803467991416,7.48145798706677,8.15138496909989,7.00494402046921,8.35875755864788,8.72604032385939,6.98660093068387,6.93258445980134,6.88677814145531,6.856231288645,8.35981807024094,8.39537175619224,8.42528137393784,8.53940117902811,8.57761160818442,8.73274201443584,8.38689068213399,8.71679168725433,8.35286222914129,8.73476414358558,8.75568243517539,8.69081654718113,8.66484368232713
"hsa-miR-125a",8.60852503628019,8.60209494060425,7.01387870530726,7.04729408009402,7.99617743400179,6.91416504831233,7.00810699128808,6.98536038918849,6.84198946736622,6.96738190584861,6.95944096808264,7.20733943917471,7.72653766301736,8.17696996503766,6.99635371818226,8.38788076117577,8.78061423781237,6.93342274314592,6.90011206297746,7.0035179121086,6.89146900951734,8.37213939570078,8.42423012718623,8.51993851885663,8.55830284371303,8.51150164252098,8.77201330048347,8.36914451105987,8.69182655460987,8.31302268124509,8.76012578401492,8.64936864226135,8.73877830575712,8.72361589681245
